product_id;group_id;product_name;product_price
342;4;Bush-Cubix-Conference-Tables-Fully-Assembled;230.98
365;4;Bretford-CR8500-Series-Meeting-Room-Furniture;400.98
387;5;Acco-6-Outlet-Guardian-Basic-Surge-Suppressor;8.32
511;6;SANFORD-Liquid-Accent-Tank-Style-Highlighters;2.84
603;6;Avery-Hi-Liter-Fluorescent-Desk-Style-Markers;3.38
615;6;Sanford-52201-APSCO-Electric-Pencil-Sharpener;40.97
637;6;Boston-1730-StandUp-Electric-Pencil-Sharpener;21.38
648;7;Pressboard-Data-Binder-Crimson-12-X-8-1-2;4.27
692;7;Wilson-Jones-1-Hanging-DublLock-Ring-Binders;5.28
755;7;Avery-Hidden-Tab-Dividers-for-Binding-Systems;2.38
841;7;Ibico-Laser-Imprintable-Binding-System-Covers;52.4
864;8;Jet-Pak-Recycled-Peel-N-Seal-Padded-Mailers;35.89
884;8;Peel-&-Seel-Recycled-Catalog-Envelopes-Brown;11.58
899;8;Peel-&-Seel-Recycled-Catalog-Envelopes-Brown;11.58
1062;11;Memo-Book-100-Message-Capacity-5-3-8”-x-11”;6.74
1224;11;Eureka-Recycled-Copy-Paper-8-1-2-x-11-Ream;6.48
1347;12;Space-Solutions-HD-Industrial-Steel-Shelving.;114.97
1376;12;Tennsco-16-Compartment-Lockers-with-Coat-Rack;647.89
1485;14;Sony-64GB-Class-10-Micro-SDHC-R40-Memory-Card;35.99
1510;14;Sony-16GB-Class-10-Micro-SDHC-R40-Memory-Card;12.89
1618;14;Sony-32GB-Class-10-Micro-SDHC-R40-Memory-Card;20.95
1627;14;Plantronics-Audio-995-Wireless-Stereo-Headset;109.95
1647;16;Texas-Instruments-TI-34-Scientific-Calculator;21.99
1780;17;Konftel-250-Conference phone --Charcoal-black;284.82
1838;17;Grandstream-GXP2100-Mainstream-Business-Phone;61.19
1840;17;Samsung-Replacement-EH64AVFWE-Premium-Headset;5.5
1855;17;JBL-Micro-Wireless-Portable-Bluetooth-Speaker;59.99
1875;17;OtterBox-Commuter-Series-Case---iPhone-5-&-5s;100.79
1881;17;Cisco-8x8-Inc.-6753i-IP-Business-Phone-System;134.99
83;2;HON-5400-Series-Task-Chairs-for-Big-and-Tall;700.98
104;2;Office-Star---Contemporary-Task-Swivel-Chair;110.98
158;3;Tenex-Chairmats-For-Use-With-Carpeted-Floors;15.98
211;3;Dana-Fluorescent-Magnifying-Lamp-White-36;50.98
224;3;Eldon-Expressions-Wood-Desk-Accessories-Oak;7.38
233;3;Electrix-Incandescent-Magnifying-Lamp-Black;29.32
299;3;Luxo-Professional-Combination-Clamp-On-Lamps;102.3
338;4;Hon-61000-Series-Interactive-Training-Tables;35.54
344;4;Bevis-Round-Conference-Room-Tables-and-Bases;143.43
422;5;Hoover-Commercial-Lightweight-Upright-Vacuum;2.78
438;5;Kensington-7-Outlet-MasterPiece-Power-Center;177.98
446;5;Fellowes-Command-Center-5-outlet-power-strip;67.84
543;6;Model-L-Table-or-Wall-Mount-Pencil-Sharpener;17.99
552;6;Bulldog-Table-or-Wall-Mount-Pencil-Sharpener;5.99
583;6;Avery-Fluorescent-Highlighter-Four-Color-Set;3.34
618;6;Hunt-Boston-Vacuum-Mount-KS-Pencil-Sharpener;34.99
634;6;Boston-KS-Multi-Size-Manual-Pencil-Sharpener;22.99
657;7;Mead-1st-Gear-2-Zipper-Binder-Asst.-Colors;10.38
667;7;Acco-Economy-Flexible-Poly-Round-Ring-Binder;4.18
717;7;GBC-Instant-Index-System-for-Binding-Systems;8.88
730;7;Ibico-Presentation-Index-for-Binding-Systems;3.98
797;7;Avery-3-1-2-Diskette-Storage-Pages-10-Pack;10.44
840;7;GBC-ProClick-150-Presentation-Binding-System;315.98
869;8;#10--4-1-8-x-9-1-2-Security-Tint-Envelopes;7.64
882;8;Globe-Weis-Peel-&-Seel-First-Class-Envelopes;12.78
906;8;Wausau-Papers-Astrobrights-Colored-Envelopes;5.98
919;9;OIC-Binder-Clips-Mini-1-4-Capacity-Black;1.24
1036;11;Ampad-Evidence-Wirebond-Steno-Books-6-x-9;2.18
1200;11;Avoid-Verbal-Orders-Carbonless-Minifold-Book;3.38
1285;11;14-7-8-x-11-Blue-Bar-Computer-Printout-Paper;48.04
1310;11;Speediset-Carbonless-Redi-Letter-7-x-8-1-2;10.31
1353;12;Fellowes-Personal-Hanging-Folder-Files-Navy;15.58
1355;12;Mini-13-1-2-Capacity-Data-Binder-Rack-Pearl;130.87
1447;13;Acco-Side-Punched-Conventional-Columnar-Pads;2.78
1506;14;Imation-Bio-2GB-USB Flash-Drive-Imation Corp;131.18
1547;14;Imation-Bio-8GB-USB Flash-Drive-Imation Corp;166.24
1554;14;Sony-8GB-Class-10-Micro-SDHC-R40-Memory-Card;9.06
1656;16;Socket-Bluetooth-Cordless-Hand-Scanner-(CHS);168.76
1659;16;Swingline-SM12-08-MicroCut-Jam-Free-Shredder;399.2
1685;16;Vtech-AT&T-CL2940-Corded-Speakerphone-Black;23.99
67;2;Global-Value-Mid-Back-Managers-Chair-Gray;60.89
130;2;Lifetime-Advantage-Folding-Chairs-4-Carton;218.08
141;3;Deflect-O-Glasstique-Clear-Desk-Accessories;7.7
182;3;Executive-Impressions-Supervisor-Wall-Clock;42.1
226;3;DAX-Copper-Panel-Document-Frame-5-x-7-Size;12.58
316;3;Deflect-o-EconoMat-Nonstudded-No-Bevel-Mat;51.65
418;5;Acco-Six-Outlet-Power-Strip-4-Cord-Length;8.62
503;6;DIXON-Ticonderoga-Erasable-Checking-Pencils;5.58
559;6;Eldon-Spacemaker-Box-Quick-Snap-Lid-Clear;3.34
582;6;Dixon-Ticonderoga-Core-Lock-Colored-Pencils;9.11
665;7;Avery-Printable-Repositionable-Plastic-Tabs;8.6
701;7;GBC-Standard-Plastic-Binding-Systems-Combs;6.28
714;7;Ibico-Plastic-and-Wire-Spiral-Binding-Combs;8.43
742;7;Wilson-Jones-Hanging-View-Binder-White-1;7.1
751;7;Recycled-Premium-Regency-Composition-Covers;12.22
768;7;Avery-Trapezoid-Extra-Heavy-Duty-4-Binders;33.55
778;7;Avery-Durable-Slant-Ring-Binders-No-Labels;3.98
793;7;Fellowes-PB200-Plastic-Comb-Binding-Machine;169.99
805;7;Green-Canvas-Binder-for-8-1-2-x-14-Sheets;42.8
807;7;Fellowes-PB300-Plastic-Comb-Binding-Machine;387.99
878;8;Jiffy-Padded-Mailers-with-Self-Seal-Closure;14.9
1127;11;Adams-Telephone-Message-Books-5-1-4”-x-11”;6.04
1292;11;Personal-Creations-Ink-Jet-Cards-and-Labels;11.48
1326;12;Fellowes-Bankers-Box-Stor-Drawer-Steel-Plus;31.98
1351;12;Carina-Mini-System-Audio-Rack-Model-AR050B;110.98
1357;12;Decoflex-Hanging-Personal-Folder-File-Blue;15.42
1444;13;High-Speed-Automatic-Electric-Letter-Opener;1637.53
1503;14;NETGEAR-N750-Dual-Band-Wi-Fi-Gigabit-Router;90
1508;14;Logitech-ClearChat-Comfort-USB-Headset-H390;29.29
1662;16;Lexmark-MarkNet-N8150-Wireless-Print-Server;120.59
1872;17;Cisco-IP Phone 7961G-VoIP phone --Dark-gray;135.95
16;1;OSullivan-4-Shelf-Bookcase-in-Odessa-Pine;120.98
56;2;Global-Highback-Leather-Tilter-in-Burgundy;90.99
96;2;Situations-Contoured-Folding-Chairs-4-Set;70.98
119;2;GuestStacker-Chair-with-Chrome-Finish-Legs;297.41
126;2;Global-Push-Button-Managers-Chair-Indigo;60.89
174;3;Eldon-Im?ge-Series-Desk-Accessories-Clear;4.86
228;3;Master-Caster-Door-Stop-Large-Neon-Orange;7.28
246;3;Eldon-200-Class-Desk-Accessories-Burgundy;6.28
270;3;Eldon-Image-Series-Desk-Accessories-Ebony;12.35
364;4;Bretford-Rectangular-Conference-Table-Tops;376.13
557;6;Panasonic-KP-150-Electric-Pencil-Sharpener;37.74
702;7;GBC-DocuBind-TL300-Electric-Binding-System;896.99
728;7;Wilson-Jones-Custom-Binder-Spines-&-Labels;4.35
816;7;GBC-Standard-Plastic-Binding-Systems-Combs;8.85
910;8;#10-White-Business-Envelopes4-1-8-x-9-1-2;15.67
1113;11;White-Computer-Printout-Paper-by-Universal;38.76
1232;11;Avery-Personal-Creations-Heavyweight-Cards;11.54
1574;14;Kingston-Digital-DataTraveler-16GB-USB-2.0;8.95
1582;14;Belkin-F8E887-USB-Wired-Ergonomic-Keyboard;29.99
1586;14;Kingston-Digital-DataTraveler-32GB-USB-2.0;16.95
1628;14;Kingston-Digital-DataTraveler-64GB-USB-2.0;33.78
1650;16;Texas-Instrument-TI-15-Fraction-Calculator;11.56
1680;16;Hewlett-Packard-300S-Scientific-Calculator;13.11
1740;17;Polycom-SoundPoint-Pro-SE-225-Corded-phone;118.99
1744;17;Polycom-CX300-Desktop-Phone-USB-VoIP-phone;149.99
1844;17;Motorola-HK250-Universal-Bluetooth-Headset;22.99
64;2;Global-Executive-Mid-Back-Managers-Chair;290.98
100;2;Global-High-Back-Leather-Tilter-Burgundy;122.99
172;3;Tensor-Brushed-Steel-Torchiere-Floor-Lamp;16.99
199;3;Eldon-Image-Series-Black-Desk-Accessories;4.14
251;3;Master-Giant-Foot-Doorstop-Safety-Yellow;7.59
305;3;Stacking-Tray-Side-Loading-Legal-Smoke;4.48
380;4;Hon-2111-Invitation-Series-Straight-Table;147.83
399;5;Fellowes-Mighty-8-Compact-Surge-Protector;20.27
409;5;Belkin-5-Outlet-SurgeMaster-Power-Centers;54.48
513;6;BOSTON-Ranger-#55-Pencil-Sharpener-Black;25.99
516;6;Sanford-Colorific-Colored-Pencils-12-Box;2.88
704;7;Deluxe-Heavy-Duty-Vinyl-Round-Ring-Binder;22.92
718;7;GBC-DocuBind-P50-Personal-Binding-Machine;63.98
761;7;Avery-Reinforcements-for-Hole-Punch-Pages;1.98
774;7;GBC-DocuBind-TL200-Manual-Binding-Machine;223.98
791;7;GBC-DocuBind-300-Electric-Binding-Machine;525.98
842;7;Ibico-Ibimaster-300-Manual-Binding-System;367.99
859;7;GBC-DocuBind-P400-Electric-Binding-System;1360.99
934;9;Alliance-Super-Size-Bands-Assorted-Sizes;7.78
1047;11;Riverleaf-Stik-Withit-Designer-Note-Cubes;10.06
1085;11;TOPS-Voice-Message-Log-Book-Flash-Format;4.76
1177;11;Xerox-Color-Copier-Paper-11-x-17-Ream;22.84
1211;11;Wirebound-Service-Call-Books-5-1-2-x-4;9.68
1331;12;Rogers-Profile-Extra-Capacity-Storage-Tub;16.74
1359;12;Personal-Filing-Tote-with-Lid-Black-Gray;15.51
1360;12;Sensible-Storage-WireTech-Storage-Systems;70.98
1368;12;Space-Solutions-Commercial-Steel-Shelving;64.65
1425;12;24-Capacity-Maxi-Data-Binder-Racks-Pearl;210.55
1478;13;Acme-Design-Stainless-Steel-Bent-Scissors;6.84
1483;14;Microsoft-Natural-Ergonomic-Keyboard-4000;29.99
1487;14;Kingston-Digital-DataTraveler-8GB-USB-2.0;5.95
1541;14;Logitech-G19-Programmable-Gaming-Keyboard;421.95
1645;16;Panasonic-KX-MB2061-Multifunction-Printer;239.64
1646;16;Cubify-CubeX-3D-Printer-Double-Head-Print;2399.99
1651;16;Lexmark-MX611dhe-Monochrome-Laser-Printer;1529.99
1697;16;Cubify-CubeX-3D-Printer-Triple-Head-Print;2000
1751;17;Anker-Astro-15000mAh-USB-Portable-Charger;49.99
1761;17;Polycom-SoundStation2-EX-Conference phone;404.95
1774;17;Jawbone-JAMBOX-Wireless-Bluetooth-Speaker;157.99
1800;17;Polycom-VoiceStation-500-Conference phone;294.95
1819;17;Motorla-HX550-Universal-Bluetooth-Headset;39.55
1852;17;Jabra-Supreme-Plus-Driver-Edition Headset;119.99
1870;17;OtterBox-Defender-Series-Case---iPhone-5c;29.58
117;2;Novimex-High-Tech-Fabric-Mesh-Task-Chair;70.98
123;2;Global-Fabric-Managers-Chair-Dark-Gray;100.98
145;3;Tenex-Chairmats-For-Use-with-Hard-Floors;32.48
154;3;Deflect-o-Glass-Clear-Studded-Chair-Mats;62.18
159;3;Seth-Thomas-14-Putty-Colored-Wall-Clock;29.34
277;3;Tenex-Chairmat-w--Average-Lip-45-x-53;151.36
292;3;DAX-Two-Tone-Silver-Metal-Document-Frame;20.24
337;4;Chromcraft-Rectangular-Conference-Tables;189.58
348;4;Bevis-Round-Conference-Table-Top-X-Base;179.29
363;4;Balt-Split-Level-Computer-Training-Table;111
489;6;Dixon-Ticonderoga-Maple-Cedar-Pencil-#2;3.07
526;6;BIC-Brite-Liner-Highlighters-Chisel-Tip;6.48
814;7;Acco-Suede-Grain-Vinyl-Round-Ring-Binder;2.22
838;7;GBC-DocuBind-P100-Manual-Binding-Machine;165.98
867;8;#10-Gummed-Flap-White-Envelopes-100-Box;4.13
872;8;Strathmore-#10-Envelopes-Ultimate-White;52.71
922;9;OIC-Colored-Binder-Clips-Assorted-Sizes;3.58
947;9;Alliance-Big-Bands-Rubber-Bands-12-Pack;1.98
1319;12;Deluxe-Rollaway-Locking-File-with-Drawer;415.88
1322;12;Acco-Perma-2700-Stacking-Storage-Drawers;29.74
1371;12;Acco-Perma-4000-Stacking-Storage-Drawers;16.24
1405;12;Trav-L-File-Heavy-Duty-Shuttle-II-Black;43.57
1438;12;Belkin-19-Vented-Equipment-Shelf-Black;51.48
1441;12;Acco-Perma-3000-Stacking-Storage-Drawers;20.98
1445;13;Compact-Automatic-Electric-Letter-Opener;119.31
1504;14;NETGEAR-RangeMax-WNR1000-Wireless-Router;19.99
1566;14;Plantronics-Audio-478-Stereo-USB-Headset;49.99
1600;14;KeyTronic 6101-Series-- Keyboard --Black;40.99
1613;14;Logitech-G700s-Rechargeable-Gaming-Mouse;99.99
1629;15;Hewlett-Packard-310-Color-Digital-Copier;299.99
1674;16;Ativa-MDM8000-8-Sheet-Micro-Cut-Shredder;89.99
1678;16;I.R.I.S-IRISCard-Anywhere-5-Card-Scanner;116.99
1735;17;Anker-24W-Portable-Micro-USB-Car-Charger;8.79
1743;17;Jabra-BIZ-2300-Duo-QD-Duo-Corded Headset;101.59
1750;17;Cisco-Small-Business-SPA-502G-VoIP-phone;82.06
1772;17;Wilson-Electronics-DB-Pro-Signal-Booster;358
1777;17;iHome-FM-Clock-Radio-with-Lightning-Dock;55.99
1821;17;Jabra-SPEAK-410-Multidevice-Speakerphone;164.79
4;1;OSullivan-2-Shelf-Heavy-Duty-Bookcases;48.58
8;1;OSullivan-3-Shelf-Heavy-Duty-Bookcases;58.14
26;1;OSullivan-5-Shelf-Heavy-Duty-Bookcases;81.94
37;1;Sauder-Camden-County-Collection-Library;97.73
121;2;Global-Deluxe-High-Back-Managers-Chair;285.98
170;3;Eldon-200-Class-Desk-Accessories-Smoke;6.28
178;3;DAX-Black-Cherry-Wood-Tone-Poster-Frame;26.48
296;3;Eldon-200-Class-Desk-Accessories-Black;46.94
297;3;Hand-Finished-Solid-Wood-Document-Frame;34.23
298;3;Eldon-300-Class-Desk-Accessories-Black;4.95
358;4;Bevis-Round-Bullnose-29-High-Table-Top;259.71
362;4;Global-Adaptabilities-Conference-Tables;280.98
366;4;Hon-2111-Invitation-Series-Corner-Table;209.37
374;4;Hon-30-x-60-Table-with-Locking-Drawer;272.85
456;5;Belkin-7-Outlet-SurgeMaster-Home-Series;13.97
536;6;Rogers-Handheld-Barrel-Pencil-Sharpener;2.74
676;7;GBC-VeloBinder-Electric-Binding-Machine;36.29
684;7;Pressboard-Data-Binders-by-Wilson-Jones;4.27
731;7;Wilson-Jones-Easy-Flow-II-Sheet-Lifters;1.8
766;7;GBC-Recycled-Regency-Composition-Covers;59.78
820;7;Insertable-Tab-Indexes-For-Data-Binders;3.18
823;7;Fellowes-Twister-Kit-Gray-Clear-3-pkg;8.04
833;7;GBC-DocuBind-200-Manual-Binding-Machine;336.78
861;8;#10--4-1-8-x-9-1-2-Recycled-Envelopes;8.74
863;8;#10--4-1-8-x-9-1-2-Recycled-Envelopes;8.74
885;8;Redi-Strip-#10-Envelopes-4-1-8-x-9-1-2;2.95
888;8;Ampad-#10-Peel-&-Seel-Holiday-Envelopes;4.48
905;8;Convenience-Packs-of-Business-Envelopes;3.62
953;9;Plymouth-Boxed-Rubber-Bands-by-Plymouth;4.71
1218;11;Adams-While-You-Were-Out-Message-Pads;3.14
1378;12;SAFCO-Mobile-Desk-Side-File-Wire-Frame;42.76
1389;12;Carina-42Hx23-3-4W-Media-Storage-Unit;80.98
1461;13;Acme-Preferred-Stainless-Steel-Scissors;5.68
1756;17;Cisco-Unified-IP-Phone-7945G-VoIP-phone;272.79
1769;17;ClearOne-CHATAttach-160-- speaker-phone;619.99
88;2;Global-Stack-Chair-without-Arms-Black;25.98
131;2;Padded-Folding-Chairs-Black-4-Carton;80.98
138;2;Hon-Every-Day-Series-Multi-Task-Chairs;187.98
231;3;Tensor-Hersey-Kiss-Styled-Floor-Lamp;12.99
260;3;Tenex-The-Solids-Textured-Chair-Mats;69.96
280;3;DAX-Metal-Frame-Desktop-Stepped-Edge;20.24
321;3;Eldon-L-Workstation-Diamond-Chairmat;60.78
324;3;Seth-Thomas-12-Clock-w--Goldtone-Case;22.98
459;5;Hoover-WindTunnel-Plus-Canister-Vacuum;363.25
505;6;Manco-Dry-Lighter-Erasable-Highlighter;3.04
539;6;Avery-Hi-Liter-Smear-Safe-Highlighters;5.84
643;6;Turquoise-Lead-Holder-with-Pocket-Clip;6.7
781;7;Tuff-Stuff-Recycled-Round-Ring-Binders;4.82
855;7;Wilson-Jones-Suede-Grain-Vinyl-Binders;2.78
1010;10;Alphabetical-Labels-for-Top-Tab-Filing;14.8
1071;11;Southworth-Parchment-Paper-&-Envelopes;6.54
1077;11;Array-Parchment-Paper-Assorted-Colors;7.28
1272;11;Tops-Green-Bar-Computer-Printout-Paper;48.94
1345;12;Contico-72H-Heavy-Duty-Storage-System;40.98
1370;12;Iceberg-Mobile-Mega-Data-Printer-Cart-;120.33
1393;12;Recycled-Eldon-Regeneration-Jumbo-File;12.28
1404;12;Sterilite-Show-Offs-Storage-Containers;5.28
1427;12;Belkin-19-Center-Weighted-Shelf-Gray;58.98
1482;14;Maxell-74-Minute-CD-R-Spindle-50-Pack;20.97
1524;14;Logitech-K350-2.4Ghz-Wireless-Keyboard;49.77
1529;14;Logitech MX-Performance-Wireless-Mouse;39.89
1562;14;Belkin-QODE-FastFit-Bluetooth-Keyboard;61.95
1706;17;Belkin-iPhone-and-iPad-Lightning-Cable;11.99
1753;17;Panasonic-Business Telephones KX-T7736;182.02
1833;17;RCA-ViSYS-25825-Wireless-digital-phone;103.99
1891;17;RCA-Visys-Integrated-PBX-8-Line-Router;66.99
1893;17;Classic-Ivory-Antique Telephone ZL1810;100.49
19;1;DMI-Eclipse-Executive-Suite-Bookcases;425.83
32;1;Sauder-Cornerstone-Collection-Library;30.98
59;2;Metal-Folding-Chairs-Beige-4-Carton;33.94
71;2;Harbour-Creations-Steel-Folding-Chair;86.25
109;2;Global-Armless-Task-Chair-Royal-Blue;60.98
210;3;Dana-Halogen-Swing-Arm-Architect-Lamp;40.97
243;3;Magna-Visual-Magnetic-Picture-Hangers;4.82
569;6;Boston-1900-Electric-Pencil-Sharpener;14.98
590;6;Dixon-My-First-Ticonderoga-Pencil-#2;5.85
597;6;Zebra-Zazzle-Fluorescent-Highlighters;6.08
724;7;Wilson-Jones-Four-Pocket-Poly-Binders;6.54
748;7;GBC-ProClick-Spines-for-32-Hole-Punch;12.53
749;7;Premier-Elliptical-Ring-Binder-Black;30.44
783;7;Cardinal-Holdit-Business-Card-Pockets;4.98
1121;11;HP-Office-Paper-(20Lb.-and-87-Bright);6.68
1243;11;Southworth-100%-Cotton-The-Best-Paper;11.48
1315;12;Tennsco-6--and-18-Compartment-Lockers;265.17
1334;12;File-Shuttle-II-and-Handi-File-Black;33.89
1343;12;Fellowes-Desktop-Hanging-File-Manager;13.43
1361;12;Decoflex-Hanging-Personal-Folder-File;15.42
1372;12;Super-Decoflex-Portable-Personal-File;14.98
1398;12;SAFCO-Commercial-Wire-Shelving-Black;138.14
1400;12;Dual-Level-Single-Width-Filing-Carts;155.06
1429;12;Safco-Industrial-Wire-Shelving-System;90.98
1465;13;Acme-10-Easy-Grip-Assistive-Scissors;17.53
1518;14;Logitech-Wireless-Touch-Keyboard-K400;24.99
1538;14;Logitech-Wireless-Gaming-Headset-G930;159.99
1540;14;AmazonBasics-3-Button-USB-Wired-Mouse;6.99
1548;14;KeyTronic E03601U1-- Keyboard --Beige;18
1569;14;Logitech-Wireless-Marathon-Mouse-M705;49.99
1641;15;Canon-imageCLASS-2200-Advanced-Copier;3499.99
1684;16;Hewlett-Packard-Deskjet-D4360-Printer;111.99
1826;17;ShoreTel-ShorePhone-IP-230-VoIP-phone;168.99
1864;17;Griffin-GC17055-Auxiliary-Audio-Cable;17.99
51;2;Hon-Multipurpose-Stacking-Arm-Chairs;216.6
185;3;Tenex-Antistatic-Computer-Chair-Mats;170.98
216;3;Master-Caster-Door-Stop-Large-Brown;7.28
220;3;Nu-Dell-EZ-Mount-Plastic-Wall-Frames;3.94
250;3;Linden-12-Wall-Clock-With-Oak-Frame;33.98
272;3;Westinghouse-Clip-On-Gooseneck-Lamps;8.37
313;3;Executive-Impressions-12-Wall-Clock;17.67
351;4;Iceberg-OfficeWorks-42-Round-Tables;150.98
397;5;Belkin-325VA-UPS-Surge-Protector-6;120.98
405;5;Honeywell-Quietcare-HEPA-Air-Cleaner;78.65
454;5;Eureka-Sanitaire--Commercial-Upright;165.71
467;5;Belkin-6-Outlet-Metallic-Surge-Strip;10.89
599;6;Quartet-Omega-Colored-Chalk-12-Pack;5.84
628;6;Bulldog-Vacuum-Base-Pencil-Sharpener;11.99
693;7;Ibico-EPK-21-Electric-Binding-System;1889.99
695;7;Ibico-Recycled-Grain-Textured-Covers;34.54
697;7;Avery-Flip-Chart-Easel-Binder-Black;22.38
707;7;GBC-VeloBinder-Manual-Binding-System;35.99
735;7;Fellowes-Black-Plastic-Comb-Bindings;5.81
750;7;Wilson-Jones-Standard-D-Ring-Binders;5.06
796;7;Wilson-Jones-Legal-Size-Ring-Binders;21.99
824;7;Catalog-Binders-with-Expanding-Posts;67.28
831;7;Wilson-Jones-DublLock-D-Ring-Binders;6.75
972;10;Round-Specialty-Laser-Printer-Labels;12.53
1358;12;Sterilite-Officeware-Hinged-File-Box;10.48
1491;14;KeyTronic KT800P2-- Keyboard --Black;15.02
1512;14;Microsoft-Wireless-Mobile-Mouse-4000;39.99
1521;14;SanDisk-Cruzer-64-GB-USB-Flash-Drive;36.32
1523;14;SanDisk-Cruzer-16-GB-USB-Flash-Drive;11.48
1528;14;KeyTronic KT400U2-- Keyboard --Black;10.28
1555;14;SanDisk-Cruzer-32-GB-USB-Flash-Drive;19.02
1565;14;Belkin-Standard-104-key-USB-Keyboard;14.59
1608;14;Cherry-142-key-Programmable-Keyboard;119.93
1631;15;Hewlett-Packard-LaserJet-3310-Copier;599.99
1693;16;Hewlett-Packard-Deskjet-5550-Printer;199.04
1758;17;Spigen-Samsung-Galaxy-S5-Case-Wallet;16.99
1806;17;Polycom-SoundPoint-IP-450-VoIP-phone;225.86
52;2;Global-Comet-Stacking-Armless-Chair;299.05
112;2;Global-Italian-Leather-Office-Chair;130.98
132;2;Global-Stack-Chair-with-Arms-Black;29.98
157;3;GE-4-Foot-Flourescent-Tube-40-Watt;14.98
242;3;Seth-Thomas-14-Day-Date-Wall-Clock;28.48
300;3;Career-Cubicle-Clock-8-1-4-Black;20.28
331;4;Bevis-Rectangular-Conference-Tables;87.59
359;4;Bevis-Oval-Conference-Table-Walnut;260.98
390;5;Belkin-F9G930V10-GRY-9-Outlet-Surge;53.48
441;5;Hoover-Upright-Vacuum-With-Dirt-Cup;289.53
675;7;Insertable-Tab-Post-Binder-Dividers;8.02
691;7;GBC-White-Gloss-Covers-Plain-Front;14.48
737;7;GBC-Twin-Loop-Wire-Binding-Elements;33.28
765;7;Performers-Binder-Pad-Holder-Black;28.03
777;7;Accohide-Poly-Flexible-Ring-Binders;2.99
802;7;Large-Capacity-Hanging-Post-Binders;24.95
843;7;Ibico-Hi-Tech-Manual-Binding-System;304.99
914;9;Revere-Boxed-Rubber-Bands-by-Revere;1.89
1119;11;Rediform-S.O.S.-Phone-Message-Books;4.98
1173;11;Southworth-100%-Résumé-Paper-24lb.;7.78
1433;12;SAFCO-Commercial-Wire-Shelving-72h;61.24
1452;13;Acme-Elite-Stainless-Steel-Scissors;8.34
1479;13;Acme-Kleencut-Forged-Steel-Scissors;5.74
1495;14;SanDisk-Cruzer-4-GB-USB-Flash-Drive;5.19
1517;14;Case-Logic-2.4GHz-Wireless-Keyboard;49.99
1546;14;Imation Clip-USB flash-drive --8-GB;18.8
1561;14;Logitech-G602-Wireless-Gaming-Mouse;79.99
1601;14;SanDisk-Cruzer-8-GB-USB-Flash-Drive;6.79
1655;16;Canon-PC170-Desktop-Personal-Copier;95.97
1660;16;Okidata-MB491-Multifunction-Printer;399.2
1689;16;Penpower-WorldCard-Pro-Card-Scanner;91.48
1702;16;Epson-Perfection-V600-Photo-Scanner;69
1749;17;Mophie-Juice-Pack-Helium-for-iPhone;79.99
1790;17;Aastra-6757i-CT-Wireless-VoIP-phone;367.99
1807;17;Nortel-Meridian-M5316-Digital-phone;258.95
1823;17;Speck-Products-Candyshell-Flip-Case;27.99
1888;17;Mediabridge-Sport-Armband-iPhone-5s;9.99
3;1;Sauder-Inglewood-Library-Bookcases;170.98
53;2;Global-Geo-Office-Task-Chair-Gray;80.98
80;2;Global-Deluxe-Office-Fabric-Chairs;95.98
98;2;Global-Deluxe-Stacking-Chair-Gray;40.78
169;3;DAX-Natural-Wood-Tone-Poster-Frame;26.48
177;3;3M-Polarizing-Light-Filter-Sleeves;18.65
281;3;Linden-10-Round-Wall-Clock-Black;15.28
306;3;Howard-Miller-12-Round-Wall-Clock;39.29
334;4;Chromcraft-Round-Conference-Tables;174.29
350;4;Bevis-Boat-Shaped-Conference-Table;262.11
398;5;Disposable-Triple-Filter-Dust-Bags;4.37
495;6;Sanford-Pocket-Accent-Highlighters;1.6
515;6;Quartet-Alpha-White-Chalk-12-Pack;2.21
567;6;Sanford-Liquid-Accent-Highlighters;6.68
587;6;Eberhard-Faber-3-1-2-Golf-Pencils;7.44
653;7;Acco-Translucent-Poly-Ring-Binders;4.68
683;7;Ibico-Plastic-Spiral-Binding-Combs;30.4
825;7;GBC-Recycled-Grain-Textured-Covers;27.63
847;7;Peel-&-Stick-Add-On-Corner-Pockets;2.16
893;8;#6-3-4-Gummed-Flap-White-Envelopes;7.92
903;8;Laser-&-Ink-Jet-Business-Envelopes;10.67
928;9;Brites-Rubber-Bands-1-1-2-oz.-Box;1.98
1226;11;Tops-White-Computer-Printout-Paper;48.91
1250;11;Wirebound-Message-Book-4-per-Page;5.43
1284;11;Multicolor-Computer-Printout-Paper;104.85
1325;12;Advantus-Rolling-Drawer-Organizers;38.48
1339;12;Companion-Letter-Legal-File-Black;37.76
1364;12;Steel-Personal-Filing-Posting-Tote;35.51
1408;12;Adjustable-Depth-Letter-Legal-Cart;181.46
1459;13;Acme-Rosewood-Handle-Letter-Opener;3.97
1595;14;Logitech P710e-Mobile-Speakerphone;257.49
1623;14;Maxell-Pro-80-Minute-CD-R-10-Pack;17.48
1630;15;Canon-Imageclass-D680-Copier---Fax;699.99
1638;15;Canon-PC1060-Personal-Laser-Copier;699.99
1652;16;Cisco-9971-IP-Video-Phone-Charcoal;440
1712;17;Cisco-SPA525G2-IP-Phone---Wireless;19.95
1771;17;Panasonic-KX-T7736-B-Digital-phone;149.95
1794;17;Panasonic-KX-T7731-B-Digital-phone;195.99
1817;17;netTALK-DUO-VoIP-Telephone-Service;52.49
